index,s_m,center_x_m,center_y_m,w_left_m,w_right_m,left_boundary_x_m,left_boundary_y_m,right_boundary_x_m,right_boundary_y_m
52,1.001801273,12.175928122,-1.168319773,0.600000000,0.600000000,11.779454759,-1.618662834,12.572401484,-0.717976712
53,1.025065898,12.158382522,-1.153042512,0.600000000,0.600000000,11.766839205,-1.607678444,12.549925840,-0.698406580
54,1.048521990,12.140527110,-1.137831577,0.600000000,0.600000000,11.753879035,-1.596637927,12.527175185,-0.679025228
55,1.072170459,12.122363245,-1.122688128,0.600000000,0.600000000,11.740574440,-1.585545890,12.504152050,-0.659830365
56,1.096012132,12.103892310,-1.107613316,0.600000000,0.600000000,11.726925769,-1.574406875,12.480858851,-0.640819757
57,1.120047760,12.085115711,-1.092608291,0.600000000,0.600000000,11.712933523,-1.563225353,12.457297900,-0.621991230
58,1.144278018,12.066034880,-1.077674195,0.600000000,0.600000000,11.698598348,-1.552005720,12.433471411,-0.603342670
59,1.168703503,12.046651267,-1.062812165,0.600000000,0.600000000,11.683921025,-1.540752299,12.409381510,-0.584872032
60,1.193324744,12.026966351,-1.048023333,0.600000000,0.600000000,11.668902462,-1.529469334,12.385030240,-0.566577333
61,1.218142194,12.006981630,-1.033308826,0.600000000,0.600000000,11.653543689,-1.518160991,12.360419570,-0.548456660
62,1.243156238,11.986698625,-1.018669763,0.600000000,0.600000000,11.637845851,-1.506831357,12.335551399,-0.530508169
63,1.268367195,11.966118882,-1.004107260,0.600000000,0.600000000,11.621810196,-1.495484436,12.310427568,-0.512730084
64,1.293775313,11.945243967,-0.989622426,0.600000000,0.600000000,11.605438078,-1.484124152,12.285049857,-0.495120699
65,1.319380779,11.924075471,-0.975216363,0.600000000,0.600000000,11.588730943,-1.472754348,12.259420000,-0.477678377
66,1.345183713,11.902615006,-0.960890169,0.600000000,0.600000000,11.571690326,-1.461378787,12.233539685,-0.460401551
67,1.371184175,11.880864205,-0.946644935,0.600000000,0.600000000,11.554317850,-1.450001149,12.207410560,-0.443288721
68,1.397382164,11.858824725,-0.932481745,0.600000000,0.600000000,11.536615212,-1.438625035,12.181034239,-0.426338456
69,1.423777617,11.836498245,-0.918401679,0.600000000,0.600000000,11.518584186,-1.427253967,12.154412304,-0.409549391
70,1.450370417,11.813886465,-0.904405808,0.600000000,0.600000000,11.500226617,-1.415891390,12.127546313,-0.392920227
71,1.477160388,11.790991106,-0.890495199,0.600000000,0.600000000,11.481544413,-1.404540668,12.100437799,-0.376449730
72,1.504147296,11.767813913,-0.876670910,0.600000000,0.600000000,11.462539546,-1.393205092,12.073088280,-0.360136728
73,1.531330858,11.744356650,-0.862933995,0.600000000,0.600000000,11.443214045,-1.381887876,12.045499256,-0.343980113
74,1.558710734,11.720621104,-0.849285499,0.600000000,0.600000000,11.423569993,-1.370592162,12.017672215,-0.327978836
75,1.586286532,11.696609082,-0.835726462,0.600000000,0.600000000,11.403609525,-1.359321019,11.989608639,-0.312131905
76,1.614057812,11.672322413,-0.822257917,0.600000000,0.600000000,11.383334826,-1.348077443,11.961310001,-0.296438390
77,1.642024083,11.647762947,-0.808880888,0.600000000,0.600000000,11.362748124,-1.336864364,11.932777770,-0.280897413
78,1.670184804,11.622932553,-0.795596396,0.600000000,0.600000000,11.341851690,-1.325684642,11.904013416,-0.265508150
79,1.698539387,11.597833123,-0.782405451,0.600000000,0.600000000,11.320647836,-1.314541070,11.875018410,-0.250269832
80,1.727087200,11.572466568,-0.769309059,0.600000000,0.600000000,11.299138913,-1.303436378,11.845794223,-0.235181739
81,1.755827563,11.546834820,-0.756308215,0.600000000,0.600000000,11.277327306,-1.292373230,11.816342334,-0.220243201
82,1.784759751,11.520939830,-0.743403912,0.600000000,0.600000000,11.255215434,-1.281354230,11.786664227,-0.205453593
83,1.813882998,11.494783572,-0.730597130,0.600000000,0.600000000,11.232805749,-1.270381921,11.756761394,-0.190812339
84,1.843196494,11.468368036,-0.717888846,0.600000000,0.600000000,11.210100733,-1.259458786,11.726635339,-0.176318906
